id,title,links,published_date,rating,quality,genre,short_description,date_crawl
post-21194,Gia Tài Của Ngoại,https://ohitv.info/phim-le/gia-tai-cua-ngoai/,2024-04-04,8.4,1080p,Phim Chính Kịch,"Gia Tài Của Ngoại xoay quanh câu chuyện về M (do Billkin Putthipong thủ vai), một chàng trai trẻ thất nghiệp, luôn khao khát làm giàu nhanh ...",2024-09-17
post-13815,Anh Hùng Bàn Phím,https://ohitv.info/phim-le/anh-hung-ban-phim/,2024-03-27,7.9,1080p,Phim Chiếu Rạp,"Im Sang-jin, một phóng viên mảng xã hội, bị đình chỉ công tác sau khi bài phóng sự điều tra về tập đoàn Manjun bị đánh giá là sai lệch. Tưởng ...",2024-09-17
post-13815,Anh Hùng Bàn Phím,https://ohitv.info/phim-le/anh-hung-ban-phim/,2024-03-27,7.9,1080p,Phim Chính Kịch,"Im Sang-jin, một phóng viên mảng xã hội, bị đình chỉ công tác sau khi bài phóng sự điều tra về tập đoàn Manjun bị đánh giá là sai lệch. Tưởng ...",2024-09-17
post-13815,Anh Hùng Bàn Phím,https://ohitv.info/phim-le/anh-hung-ban-phim/,2024-03-27,7.9,1080p,Phim Hình Sự,"Im Sang-jin, một phóng viên mảng xã hội, bị đình chỉ công tác sau khi bài phóng sự điều tra về tập đoàn Manjun bị đánh giá là sai lệch. Tưởng ...",2024-09-17
post-12075,Godzilla x Kong: Đế Chế Mới,https://ohitv.info/phim-le/godzilla-x-kong-de-che-moi/,2024-03-27,0.0,1080p,Phim Chiếu Rạp,"“Godzilla x Kong: Đế Chế Mới” là một bộ phim ra mắt vào năm 2024, mang lại cuộc gặp gỡ giữa hai quái vật huyền thoại là Kong và ...",2024-09-17
post-12075,Godzilla x Kong: Đế Chế Mới,https://ohitv.info/phim-le/godzilla-x-kong-de-che-moi/,2024-03-27,0.0,1080p,Phim Hành Động,"“Godzilla x Kong: Đế Chế Mới” là một bộ phim ra mắt vào năm 2024, mang lại cuộc gặp gỡ giữa hai quái vật huyền thoại là Kong và ...",2024-09-17
post-12075,Godzilla x Kong: Đế Chế Mới,https://ohitv.info/phim-le/godzilla-x-kong-de-che-moi/,2024-03-27,0.0,1080p,Phim Khoa Học Viễn Tưởng,"“Godzilla x Kong: Đế Chế Mới” là một bộ phim ra mắt vào năm 2024, mang lại cuộc gặp gỡ giữa hai quái vật huyền thoại là Kong và ...",2024-09-17
post-12075,Godzilla x Kong: Đế Chế Mới,https://ohitv.info/phim-le/godzilla-x-kong-de-che-moi/,2024-03-27,0.0,1080p,Phim Phiêu Lưu,"“Godzilla x Kong: Đế Chế Mới” là một bộ phim ra mắt vào năm 2024, mang lại cuộc gặp gỡ giữa hai quái vật huyền thoại là Kong và ...",2024-09-17
post-13816,Tu Viện Máu,https://ohitv.info/phim-le/tu-vien-mau/,2024-03-20,6.3,1080p,Phim Bí Ẩn,"Với lòng tin mạnh mẽ, Cecilia đã đến với một tu viện cổ kính, nằm giữa một vùng quê yên bình ở nước Ý, được chào đón nồng nhiệt bởi cư dân địa ...",2024-09-17
post-13816,Tu Viện Máu,https://ohitv.info/phim-le/tu-vien-mau/,2024-03-20,6.3,1080p,Phim Chiếu Rạp,"Với lòng tin mạnh mẽ, Cecilia đã đến với một tu viện cổ kính, nằm giữa một vùng quê yên bình ở nước Ý, được chào đón nồng nhiệt bởi cư dân địa ...",2024-09-17
post-13816,Tu Viện Máu,https://ohitv.info/phim-le/tu-vien-mau/,2024-03-20,6.3,1080p,Phim Gây Cấn,"Với lòng tin mạnh mẽ, Cecilia đã đến với một tu viện cổ kính, nằm giữa một vùng quê yên bình ở nước Ý, được chào đón nồng nhiệt bởi cư dân địa ...",2024-09-17
post-13816,Tu Viện Máu,https://ohitv.info/phim-le/tu-vien-mau/,2024-03-20,6.3,1080p,Phim Kinh Dị,"Với lòng tin mạnh mẽ, Cecilia đã đến với một tu viện cổ kính, nằm giữa một vùng quê yên bình ở nước Ý, được chào đón nồng nhiệt bởi cư dân địa ...",2024-09-17
post-18081,Nắm Đấm Trời Ban,https://ohitv.info/phim-le/nam-dam-troi-ban/,2024-03-20,0.0,1080p,Phim Chiếu Rạp,“Nắm Đấm Trời Ban Holy Punch 2024” là một bộ phim hài hành động của Hàn Quốc được đạo diễn bởi Koh Hoon. Câu chuyện xoay quanh hai ...,2024-09-17
post-18081,Nắm Đấm Trời Ban,https://ohitv.info/phim-le/nam-dam-troi-ban/,2024-03-20,0.0,1080p,Phim Hài,“Nắm Đấm Trời Ban Holy Punch 2024” là một bộ phim hài hành động của Hàn Quốc được đạo diễn bởi Koh Hoon. Câu chuyện xoay quanh hai ...,2024-09-17
post-18081,Nắm Đấm Trời Ban,https://ohitv.info/phim-le/nam-dam-troi-ban/,2024-03-20,0.0,1080p,Phim Hành Động,“Nắm Đấm Trời Ban Holy Punch 2024” là một bộ phim hài hành động của Hàn Quốc được đạo diễn bởi Koh Hoon. Câu chuyện xoay quanh hai ...,2024-09-17
post-13809,Cô Ấy Rực Rỡ,https://ohitv.info/phim-le/co-ay-ruc-ro/,2024-03-15,0.0,,Phim Chiếu Rạp,"Một người phụ nữ lương thiện và tử tế đột ngột gặp lại cháu gái đã mất tích cách đây 12 năm trong một tai nạn khó lường. Ban đầu, họ chỉ là những ...",2024-09-17
post-13809,Cô Ấy Rực Rỡ,https://ohitv.info/phim-le/co-ay-ruc-ro/,2024-03-15,0.0,,Phim Chính Kịch,"Một người phụ nữ lương thiện và tử tế đột ngột gặp lại cháu gái đã mất tích cách đây 12 năm trong một tai nạn khó lường. Ban đầu, họ chỉ là những ...",2024-09-17
post-13809,Cô Ấy Rực Rỡ,https://ohitv.info/phim-le/co-ay-ruc-ro/,2024-03-15,0.0,,Phim Gia Đình,"Một người phụ nữ lương thiện và tử tế đột ngột gặp lại cháu gái đã mất tích cách đây 12 năm trong một tai nạn khó lường. Ban đầu, họ chỉ là những ...",2024-09-17
post-15036,Thanh Xuân 18×2: Lữ Trình Hướng Về Em,https://ohitv.info/phim-le/thanh-xuan-18x2-lu-trinh-huong-ve-em/,2024-03-14,7.1,1080p,Phim Chiếu Rạp,"Thanh Xuân 18×2: Lữ Trình Hướng Về Em kể về câu chuyện bắt đầu 18 năm trước tại Đài Loan. Trong lúc làm thêm, cậu học sinh cấp ba Jimmy (Hứa ...",2024-09-17
post-15036,Thanh Xuân 18×2: Lữ Trình Hướng Về Em,https://ohitv.info/phim-le/thanh-xuan-18x2-lu-trinh-huong-ve-em/,2024-03-14,7.1,1080p,Phim Lãng Mạn,"Thanh Xuân 18×2: Lữ Trình Hướng Về Em kể về câu chuyện bắt đầu 18 năm trước tại Đài Loan. Trong lúc làm thêm, cậu học sinh cấp ba Jimmy (Hứa ...",2024-09-17
post-15417,Hào Quang Đẫm Máu,https://ohitv.info/phim-le/hao-quang-dam-mau/,2024-03-14,0.0,1080p,Phim Chiếu Rạp,Câu chuyện kể về Lee Soo-yeon (do Ji-yeon thủ vai) – một nữ minh tinh màn bạc đang ở đỉnh cao sự nghiệp nhưng bất chợt tuột dốc không phanh ...,2024-09-17
post-15417,Hào Quang Đẫm Máu,https://ohitv.info/phim-le/hao-quang-dam-mau/,2024-03-14,0.0,1080p,Phim Gây Cấn,Câu chuyện kể về Lee Soo-yeon (do Ji-yeon thủ vai) – một nữ minh tinh màn bạc đang ở đỉnh cao sự nghiệp nhưng bất chợt tuột dốc không phanh ...,2024-09-17
post-13270,"Em, Người Mà Tôi Đã Đánh Mất",https://ohitv.info/phim-le/em-nguoi-toi-da-danh-mat/,2024-03-08,6.8,1080p,Phim Chiếu Rạp,"Vào mùa hè năm 2010, Bạch Hiểu Vũ gặp Vương Cân Cân lần đầu trong phòng thi đại học và từ đó “mất dấu” cô. Bốn năm sau, họ bất ngờ gặp lại nhau ...",2024-09-17
post-13270,"Em, Người Mà Tôi Đã Đánh Mất",https://ohitv.info/phim-le/em-nguoi-toi-da-danh-mat/,2024-03-08,6.8,1080p,Phim Lãng Mạn,"Vào mùa hè năm 2010, Bạch Hiểu Vũ gặp Vương Cân Cân lần đầu trong phòng thi đại học và từ đó “mất dấu” cô. Bốn năm sau, họ bất ngờ gặp lại nhau ...",2024-09-17
post-22558,SEN BOSS SUM VẦY,https://ohitv.info/phim-le/sen-boss-sum-vay/,2024-02-07,7.1,1080p,Phim Chiếu Rạp,"“Sen Boss Sum Vầy” là một bộ phim tình cảm hài hước từ Hàn Quốc, khắc họa những mối quan hệ đặc biệt hình thành qua sự yêu mến dành ...",2024-09-17
post-22558,SEN BOSS SUM VẦY,https://ohitv.info/phim-le/sen-boss-sum-vay/,2024-02-07,7.1,1080p,Phim Chính Kịch,"“Sen Boss Sum Vầy” là một bộ phim tình cảm hài hước từ Hàn Quốc, khắc họa những mối quan hệ đặc biệt hình thành qua sự yêu mến dành ...",2024-09-17
post-22558,SEN BOSS SUM VẦY,https://ohitv.info/phim-le/sen-boss-sum-vay/,2024-02-07,7.1,1080p,Phim Hài,"“Sen Boss Sum Vầy” là một bộ phim tình cảm hài hước từ Hàn Quốc, khắc họa những mối quan hệ đặc biệt hình thành qua sự yêu mến dành ...",2024-09-17
post-7781,Argylle: Siêu Điệp Viên,https://ohitv.info/phim-le/argylle-sieu-diep-vien/,2024-01-31,5.9,1080p,Phim Chiếu Rạp,"Argylle Siêu Điệp Viên (Argylle) là một bộ phim hành động hài hước về điệp viên được sản xuất vào năm 2024, do đạo diễn và sản xuất bởi Matthew ...",2024-09-17
post-7781,Argylle: Siêu Điệp Viên,https://ohitv.info/phim-le/argylle-sieu-diep-vien/,2024-01-31,5.9,1080p,Phim Hài,"Argylle Siêu Điệp Viên (Argylle) là một bộ phim hành động hài hước về điệp viên được sản xuất vào năm 2024, do đạo diễn và sản xuất bởi Matthew ...",2024-09-17
post-7781,Argylle: Siêu Điệp Viên,https://ohitv.info/phim-le/argylle-sieu-diep-vien/,2024-01-31,5.9,1080p,Phim Hành Động,"Argylle Siêu Điệp Viên (Argylle) là một bộ phim hành động hài hước về điệp viên được sản xuất vào năm 2024, do đạo diễn và sản xuất bởi Matthew ...",2024-09-17
post-7781,Argylle: Siêu Điệp Viên,https://ohitv.info/phim-le/argylle-sieu-diep-vien/,2024-01-31,5.9,1080p,Phim Phiêu Lưu,"Argylle Siêu Điệp Viên (Argylle) là một bộ phim hành động hài hước về điệp viên được sản xuất vào năm 2024, do đạo diễn và sản xuất bởi Matthew ...",2024-09-17
post-27266,Tiếng Yêu Không Lời,https://ohitv.info/phim-le/tieng-yeu-khong-loi/,2024-01-26,7.2,1080p,Phim Chiếu Rạp,“Tiếng Yêu Không Lời” là một câu chuyện cảm động xoay quanh chàng trai trẻ Aoi (do Ryosuke Yamada thủ vai) và nữ học viên Mika (do ...,2024-09-17
post-27266,Tiếng Yêu Không Lời,https://ohitv.info/phim-le/tieng-yeu-khong-loi/,2024-01-26,7.2,1080p,Phim Chính Kịch,“Tiếng Yêu Không Lời” là một câu chuyện cảm động xoay quanh chàng trai trẻ Aoi (do Ryosuke Yamada thủ vai) và nữ học viên Mika (do ...,2024-09-17
post-27266,Tiếng Yêu Không Lời,https://ohitv.info/phim-le/tieng-yeu-khong-loi/,2024-01-26,7.2,1080p,Phim Lãng Mạn,“Tiếng Yêu Không Lời” là một câu chuyện cảm động xoay quanh chàng trai trẻ Aoi (do Ryosuke Yamada thủ vai) và nữ học viên Mika (do ...,2024-09-17
post-8747,Bà Thím Báo Thù,https://ohitv.info/phim-le/ba-thim-bao-thu/,2024-01-24,6.6,,Phim Chiếu Rạp,"“Bà Thím Báo Thù” là câu chuyện về một kẻ lừa đảo, người đã quay xe và tìm đến nạn nhân của mình để cầu cứu sự trợ giúp. Duk Hee, ...",2024-09-17
post-8747,Bà Thím Báo Thù,https://ohitv.info/phim-le/ba-thim-bao-thu/,2024-01-24,6.6,,Phim Hài,"“Bà Thím Báo Thù” là câu chuyện về một kẻ lừa đảo, người đã quay xe và tìm đến nạn nhân của mình để cầu cứu sự trợ giúp. Duk Hee, ...",2024-09-17
post-8747,Bà Thím Báo Thù,https://ohitv.info/phim-le/ba-thim-bao-thu/,2024-01-24,6.6,,Phim Hình Sự,"“Bà Thím Báo Thù” là câu chuyện về một kẻ lừa đảo, người đã quay xe và tìm đến nạn nhân của mình để cầu cứu sự trợ giúp. Duk Hee, ...",2024-09-17
post-6112,Nàng Thơ Của Miller,https://ohitv.info/phim-le/nang-tho-cua-miller/,2024-01-18,5.3,1080p,Phim Chiếu Rạp,"Câu chuyện trong bộ phim đen tối này xoay quanh một nhà văn trẻ, sớm phát triển tài năng, đồng thời tham gia cùng một giáo viên viết văn sáng tạo ...",2024-09-17
post-6112,Nàng Thơ Của Miller,https://ohitv.info/phim-le/nang-tho-cua-miller/,2024-01-18,5.3,1080p,Phim Chính Kịch,"Câu chuyện trong bộ phim đen tối này xoay quanh một nhà văn trẻ, sớm phát triển tài năng, đồng thời tham gia cùng một giáo viên viết văn sáng tạo ...",2024-09-17
post-6112,Nàng Thơ Của Miller,https://ohitv.info/phim-le/nang-tho-cua-miller/,2024-01-18,5.3,1080p,Phim Gây Cấn,"Câu chuyện trong bộ phim đen tối này xoay quanh một nhà văn trẻ, sớm phát triển tài năng, đồng thời tham gia cùng một giáo viên viết văn sáng tạo ...",2024-09-17
post-6298,Mật Vụ Ong,https://ohitv.info/phim-le/mat-vu-ong/,2024-01-10,6.4,1080p,Phim Chiếu Rạp,"“Mật Vụ Ong” (2024) là một bộ phim có sự tham gia của Jason Statham, người vào vai Adam Clay, một người đàn ông sống cô đơn và chăm ...",2024-09-17
post-6298,Mật Vụ Ong,https://ohitv.info/phim-le/mat-vu-ong/,2024-01-10,6.4,1080p,Phim Chính Kịch,"“Mật Vụ Ong” (2024) là một bộ phim có sự tham gia của Jason Statham, người vào vai Adam Clay, một người đàn ông sống cô đơn và chăm ...",2024-09-17
post-6298,Mật Vụ Ong,https://ohitv.info/phim-le/mat-vu-ong/,2024-01-10,6.4,1080p,Phim Gây Cấn,"“Mật Vụ Ong” (2024) là một bộ phim có sự tham gia của Jason Statham, người vào vai Adam Clay, một người đàn ông sống cô đơn và chăm ...",2024-09-17
post-6298,Mật Vụ Ong,https://ohitv.info/phim-le/mat-vu-ong/,2024-01-10,6.4,1080p,Phim Hành Động,"“Mật Vụ Ong” (2024) là một bộ phim có sự tham gia của Jason Statham, người vào vai Adam Clay, một người đàn ông sống cô đơn và chăm ...",2024-09-17
post-24,Aquaman và Vương Quốc Thất Lạc,https://ohitv.info/phim-le/aquaman-va-vuong-quoc-that-lac/,2023-12-20,5.8,HDRIP,Phim Chiếu Rạp,Aquaman và Vương Quốc Thất Lạc (2023) là tác phẩm điện ảnh ấn tượng được đạo diễn bởi James Wan và có sự tham gia xuất sắc của Jason Momoa trong ...,2024-09-17
post-24,Aquaman và Vương Quốc Thất Lạc,https://ohitv.info/phim-le/aquaman-va-vuong-quoc-that-lac/,2023-12-20,5.8,HDRIP,Phim Giả Tượng,Aquaman và Vương Quốc Thất Lạc (2023) là tác phẩm điện ảnh ấn tượng được đạo diễn bởi James Wan và có sự tham gia xuất sắc của Jason Momoa trong ...,2024-09-17
post-24,Aquaman và Vương Quốc Thất Lạc,https://ohitv.info/phim-le/aquaman-va-vuong-quoc-that-lac/,2023-12-20,5.8,HDRIP,Phim Hành Động,Aquaman và Vương Quốc Thất Lạc (2023) là tác phẩm điện ảnh ấn tượng được đạo diễn bởi James Wan và có sự tham gia xuất sắc của Jason Momoa trong ...,2024-09-17
post-24,Aquaman và Vương Quốc Thất Lạc,https://ohitv.info/phim-le/aquaman-va-vuong-quoc-that-lac/,2023-12-20,5.8,HDRIP,Phim Phiêu Lưu,Aquaman và Vương Quốc Thất Lạc (2023) là tác phẩm điện ảnh ấn tượng được đạo diễn bởi James Wan và có sự tham gia xuất sắc của Jason Momoa trong ...,2024-09-17
post-3270,Điệp Vụ Cuối Cùng,https://ohitv.info/phim-le/diep-vu-cuoi-cung/,2023-12-14,5.0,1080p,Phim Chiếu Rạp,Một người đang tống tiền Cục Tình báo Trung ương (CIA) bằng cách ám sát các nhà báo nước ngoài và làm cho nó trông giống như cơ quan này chịu ...,2024-09-17
post-3270,Điệp Vụ Cuối Cùng,https://ohitv.info/phim-le/diep-vu-cuoi-cung/,2023-12-14,5.0,1080p,Phim Gây Cấn,Một người đang tống tiền Cục Tình báo Trung ương (CIA) bằng cách ám sát các nhà báo nước ngoài và làm cho nó trông giống như cơ quan này chịu ...,2024-09-17
post-3270,Điệp Vụ Cuối Cùng,https://ohitv.info/phim-le/diep-vu-cuoi-cung/,2023-12-14,5.0,1080p,Phim Hành Động,Một người đang tống tiền Cục Tình báo Trung ương (CIA) bằng cách ám sát các nhà báo nước ngoài và làm cho nó trông giống như cơ quan này chịu ...,2024-09-17
post-18080,Biệt Đội Săn Rồng,https://ohitv.info/phim-le/biet-doi-san-rong/,2023-12-05,4.3,1080p,Phim Chiếu Rạp,"“Biệt Đội Săn Rồng” là một bộ phim với cốt truyện hấp dẫn xoay quanh một nhóm bạn trẻ, sống trong một thế giới đầy hiểm nguy sau các ...",2024-09-17
post-18080,Biệt Đội Săn Rồng,https://ohitv.info/phim-le/biet-doi-san-rong/,2023-12-05,4.3,1080p,Phim Gây Cấn,"“Biệt Đội Săn Rồng” là một bộ phim với cốt truyện hấp dẫn xoay quanh một nhóm bạn trẻ, sống trong một thế giới đầy hiểm nguy sau các ...",2024-09-17
post-18080,Biệt Đội Săn Rồng,https://ohitv.info/phim-le/biet-doi-san-rong/,2023-12-05,4.3,1080p,Phim Hành Động,"“Biệt Đội Săn Rồng” là một bộ phim với cốt truyện hấp dẫn xoay quanh một nhóm bạn trẻ, sống trong một thế giới đầy hiểm nguy sau các ...",2024-09-17
post-18080,Biệt Đội Săn Rồng,https://ohitv.info/phim-le/biet-doi-san-rong/,2023-12-05,4.3,1080p,Phim Khoa Học Viễn Tưởng,"“Biệt Đội Săn Rồng” là một bộ phim với cốt truyện hấp dẫn xoay quanh một nhóm bạn trẻ, sống trong một thế giới đầy hiểm nguy sau các ...",2024-09-17
post-18080,Biệt Đội Săn Rồng,https://ohitv.info/phim-le/biet-doi-san-rong/,2023-12-05,4.3,1080p,Phim Lãng Mạn,"“Biệt Đội Săn Rồng” là một bộ phim với cốt truyện hấp dẫn xoay quanh một nhóm bạn trẻ, sống trong một thế giới đầy hiểm nguy sau các ...",2024-09-17
post-1904,Một Mình Vẫn Ổn’t,https://ohitv.info/phim-le/mot-minh-van-on-t/,2023-11-29,7.8,1080p,Phim Chiếu Rạp,"Nhà văn, người ủng hộ cuộc sống độc thân, kết hợp cùng một biên tập viên đang tuyệt vọng tìm kiếm “một nửa” của mình. Liệu họ có thể ...",2024-09-17
post-1904,Một Mình Vẫn Ổn’t,https://ohitv.info/phim-le/mot-minh-van-on-t/,2023-11-29,7.8,1080p,Phim Hài,"Nhà văn, người ủng hộ cuộc sống độc thân, kết hợp cùng một biên tập viên đang tuyệt vọng tìm kiếm “một nửa” của mình. Liệu họ có thể ...",2024-09-17
